,Unnamed: 0,Datetime,Text,label
682,682,2023-02-06 23:18:50+00:00,Yaa setidaknya lebih baik yang suka solat meski perilakunya bajingan tapi artinya dia mau berusaha menjadi lebih baik dari pada yang ngomongnya seakan udah kaya tuhan perilakunya gk ada kurangnya tapi enggan beribadah SOMBONG,0
683,683,2023-02-06 23:18:44+00:00,Bah Tolol emang ni agensi Bersyukur biu udah out dari agensi ini Haha makin buruk citra fans MA karena bikin dan ngehype fitnahan ini ditambah diamini sama agenshit yg kelewat tolol Oi ini sus banget Ati fave lu masih di bawah payung agenshit seburuk ini,1
684,684,2023-02-06 23:18:39+00:00,tolol malah nyalahin pot nya lagi,1
685,685,2023-02-06 23:18:33+00:00,kontol,1
686,686,2023-02-06 23:18:32+00:00,Bokep viral SMP Vidio full langsung cek profil saya AA AAH,1
687,687,2023-02-06 23:18:31+00:00,kek tai lu sumpah dari konser svt udh nyebelin bgt pls YG next konser ganti promotor,0
688,688,2023-02-06 23:18:28+00:00,Cewek ke orang gila,1
689,689,2023-02-06 23:18:28+00:00,Memang diperlukan orang gila untuk pekerjaan yg mustahil dilakukan oleh orang waras,0
690,690,2023-02-06 23:18:27+00:00,Katain tolol yu woo dasar tolol woo,1
691,691,2023-02-06 23:18:26+00:00,GILA CANTIK BGT J RAMBUT PANJANG,0
692,692,2023-02-06 23:18:16+00:00,g ncalves Ti amuu,0
693,693,2023-02-06 23:18:15+00:00,Berarti gue cerdas ya kayanya gak deh kalau kesal kata kasar yg sering gue ucapkan kalau gak bangsat dan Bego min,0
694,694,2023-02-06 23:18:09+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Johor Bahru Mersing Kota Tinggi kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
695,695,2023-02-06 23:18:05+00:00,Goblok Bukan lengser tp habis masa jabatan Ngakux pintar pdhl GOBLOK,1
696,696,2023-02-06 23:18:02+00:00,bacot bgt ngentot masi pagi kontol emg pd dasarnya nyari pelampiasan doang lu,1
697,697,2023-02-06 23:17:59+00:00,Pngn bgt rasanya gua tendang anying knp si lu gatau menghargai bgt kontol,1
698,698,2023-02-06 23:17:57+00:00,Saewad Wkwk goblok mu setengah bro,1
699,699,2023-02-06 23:17:56+00:00,MD Ah Kelakar tengok bangsat Zahid Komedi menafikan usaha org lain lu ingat kluster mahkamah lu tu banyak jasa ke Hahaha Warak didepan Samun di belakang,0
700,700,2023-02-06 23:17:54+00:00,Ga semua manusia pnya jenggot goblok,0
701,701,2023-02-06 23:17:43+00:00,asuel kalo gak apa dibilang plagiat kayaknya gak makan dah wkwkwkwk tolol bgt bener like aidol like pens,1
702,702,2023-02-06 23:17:38+00:00,Blue pill lah gila aja aku harus ngulang s wkwk ini s aja dah cemud,0
703,703,2023-02-06 23:17:33+00:00,LLS Boomer boyf semuanya bener banget kalo dah jadian jarang banget wa an pasti langsung temu aja gatahan ldr apa yang diomongin ga sesuai sama keluar dari mulut itu juga bener banget aku jadinya tuh irl ya kalo udah sayang suka bucin sampe tolol ini yang disini semua bener,0
704,704,2023-02-06 23:17:28+00:00,Hutang itu tidak haram Yang haram memalukan itu punya hutang buat logistik politik identitas tapi sampai habis masa jabatan tidak juga dibayar Itu ngemplang namanya,0
705,705,2023-02-06 23:17:28+00:00,Lil fess Step pertama sebelum ngomentarin orang itu intropeksi dulu lah lu aja ngikutin yang gituan goblok,0
706,706,2023-02-06 23:17:24+00:00,haram hukumnya bilang anything else,0
707,707,2023-02-06 23:17:23+00:00,anjengg ga transparan bangsat kl gt gausa sok jd panitia inti tolol,1
708,708,2023-02-06 23:17:20+00:00,Udh gila Itu cat harga juta duduk dipangkuan Jeno kali yaa,0
709,709,2023-02-06 23:17:18+00:00,Sekolah mak aku siap haramkan benda bodoh ni kepala tokek dia la dekat semua tempat bunyi benda ni haram jadah betul sape yang cipta latok ni,0
710,710,2023-02-06 23:17:18+00:00,pantes bapa sama kakanya bajingan ni yang kirim juga ga kalah bajingan nder istighfar buru nder kalo lu sengajain diri lu jadi bajingan emang lu mau disesatin sama Allah TAR GILIRAN DAH SESAT BNERAN NYALAHIN SETAN LU MONYET tobat y fren,1
711,711,2023-02-06 23:17:16+00:00,gunners Si goblok blundernya lagi lo disini membenarkan apa yg gue bicarakan wkwkwk padahal dr awal lo yg menggebu gebu ga setuju dgn kata RIP Wkwkw bego,0
712,712,2023-02-06 23:17:16+00:00,mau Lagian kalau mau pakai cara tolol lu berpikir LEBIH BANYAK ORANG YANG SUDAH PUNYA ANAK TAPI TETEP KELIHATAN AWET MUDA Wulan Guritno Sofia Latjuba bahkan hanya sekelas influencer Nadya Arsinta masih kinclong bening Padahal dah pada punya anak,0
713,713,2023-02-06 23:17:16+00:00,achmadi Duluu ada yg py slogan jgn dukung seseorang yg didukung oleh partai penista agama haram mendukung seseorang yg didukung oleh partai tersebut skrng hilang tertiup angin slogan ituuhh,0
714,714,2023-02-06 23:17:05+00:00,Selasa Februari Rejab H pg Masuk waktu Syuruk bagi Singapura kwsn yg sama waktu haram solat hingga pg Waktu Ishraq mula pada pg Waktu Dhuha mula pada pg,0
715,715,2023-02-06 23:17:05+00:00,Manusia setengah ikan memang ada tetapi haram dikawini maupun dimakan kak Cmiiw ya,0
716,716,2023-02-06 23:16:57+00:00,lu yg goblog indonesia mayoritas agama islam karyawan garuda pun mayoritas agama islam padahal yg diminta tidak melarang jilbab bukan nyuruh semua pake jilbab tolol,0
717,717,2023-02-06 23:16:56+00:00,Haram,0
718,718,2023-02-06 23:16:53+00:00,Lil fess Liat noh following lu aja kek gitu isinya tolol sok ceramahin orang,1
719,719,2023-02-06 23:16:53+00:00,Hukum bangsat diatur oleh bangsat hancurlah keadilan Dasar hulum buatan manusia,0
720,720,2023-02-06 23:16:50+00:00,Yaa gimana yaa Iya dia juga punya andil di taktik pemilihan pemain Padahal yg lebih kontol boardnya sih Ga tau knp JAS apalagi Perez kok akhir ini bikin keputusan ngadi,0
721,721,2023-02-06 23:16:45+00:00,Dimas itu banyak tai nya karna dia suka eeq Tapi aku cayank bgtt,0
722,722,2023-02-06 23:16:43+00:00,sholat adlh tiang agama nderr ntar bekelmu ke akhirat apa udah gak sholat tambah sikapmu mcam bajingan,0
723,723,2023-02-06 23:16:31+00:00,Lebih ke denial aja sih si goblok ini ga galau ga galau kentut,1
724,724,2023-02-06 23:16:22+00:00,Jadinya kek cuma ikut ikutan doang kek orang goblok ngerti ga Contoh aja itu dia gatau apa lohh tapi udh ngejudge idol cuma make up nyanyi joget gabisa yg lainnya padahal dia gatau Ga ngestan dan ga research tapi udh bisa ngasih statement seperti itu cuy,0
725,725,2023-02-06 23:16:21+00:00,EMOSI BANGETT GILA YA TU AKRANJING HEYY KAMU,0
726,726,2023-02-06 23:16:20+00:00,Wkwk LU TETEP GA JAWAB PERTANYAAN GUE GOBLOK sebagai muslim yg baik sih nyaranin orang pake bahasa yg enak lu udah blunder manusia kaya lo so islami merasa diri paling ngerti lalu menghakimi orang lain dengan mudahnya pdhl apa yg gue bicarain bener,1
727,727,2023-02-06 23:16:14+00:00,ngantuk tai,0
728,728,2023-02-06 23:16:11+00:00,Kalau menurut saya halte bangsat yg merusak keindahan bundaran HI harus dibongkar bundaran HI jadi kumuh gara halte bangsat tersebut,0
729,729,2023-02-06 23:16:01+00:00,Utari Halah kontol pas minjem duit aja mohon kaya sujud sama raja pas ditagih malah gainget lagi dibantuin biar ga masuk neraka,1
730,730,2023-02-06 23:15:59+00:00,ini gila sih pasti lagunya,0
731,731,2023-02-06 23:15:58+00:00,Ya Allah cukupilah aku dgn rezekiMu yg halal agar aku thindar dr yg haram kayakanlah aku dgn nikmatMu agar aku tdk minta kpd selainMu,0
732,732,2023-02-06 23:15:55+00:00,Hehe aku mau sama laki yg gamalu punya aku yg bikin aku feel bad and sad alone ky hampir gila i ll set them free bye,0
733,733,2023-02-06 23:15:51+00:00,Bosan lah Cara mereka berpolitik bangsat,1
734,734,2023-02-06 23:15:51+00:00,so jean dah habis ke belum lama gila sial,0
735,735,2023-02-06 23:15:32+00:00,Kalau Allah berekspresi kira gimana ekspresinya saat melihat statment ini lo tau ga sih itu Al Qur an udah ensiklopedi Islam terlengkap sejagat raya aturan tertulis udah ada di sana sejak ribuan tahun yang udah kita sepakati bersama kalau gila jangan di perlihatkan deh,0
736,736,2023-02-06 23:15:31+00:00,Yapp nk cri yg tu kalau ada best oh mesti lawa gila gi cs sume order latte pnas,0
737,737,2023-02-06 23:15:26+00:00,bangsat,1
738,738,2023-02-06 23:15:23+00:00,pengen bilang apasi kontol tapi takut disaltyin hehe,1
739,739,2023-02-06 23:15:21+00:00,orang gila mana yg jam pagI UDAH BERBURU AU MINWON,0
740,740,2023-02-06 23:15:20+00:00,muncul sini sendernya ribut ma gua Kontol lu Udh goblok jarang solat sok an ngasi nasihat ke org yg solat Tolol,1
741,741,2023-02-06 23:15:19+00:00,Haram,0
742,742,2023-02-06 23:15:17+00:00,j Astaghfirullah this is haram may Allah guide u,0
743,743,2023-02-06 23:15:10+00:00,Gila cat pulang bawa aquarium quiet down itu mah,0
744,744,2023-02-06 23:15:02+00:00,Kontol lah tau gini gua gamau jdi pemuas lu doang bgst,1
745,745,2023-02-06 23:15:01+00:00,Memang lo tolol nder,1
746,746,2023-02-06 23:14:53+00:00,Menatap tai,0
747,747,2023-02-06 23:14:53+00:00,Sicboy Eh tolol dimana mana stadion bisa dipke kalau infrastruktur pendukunh nya udah jadi juga GOBLOK IQ LU Ke eropa sana liat gimana infrastruktur di sekitar stadion,1
748,748,2023-02-06 23:14:46+00:00,Pada ngomong yg baik apa gak bisa ngeri saling tolol tololan gitu,0
749,749,2023-02-06 23:14:37+00:00,kram bgt perut gua anjg pms tai,0
750,750,2023-02-06 23:14:32+00:00,Tuhan ngejawab doa gue dengan cara yang kejam haha Sehari setelah ulang tahun loh Gila bener kejutan,0
751,751,2023-02-06 23:14:29+00:00,thanks for all the love and pain wlaupun painnya lebih banyak dan gw gila bgt anjing,0
752,752,2023-02-06 23:14:25+00:00,sorry kalo aneh soalnya gue baru nonton joker skrng tp itu film knp hype bgt soalnye gue nonton malah ikut agak gila ajg,0
753,753,2023-02-06 23:14:21+00:00,Rakyat dah tau mana yg bangsat sama yg bangsat bgt,1
754,754,2023-02-06 23:14:20+00:00,bm Sakit betul PAS ni Kesian pulak sb benda salah dipusing kata tak salah haram boleh halalkan pulak,0
755,755,2023-02-06 23:14:17+00:00,gila bnran mabok ww lu,1
756,756,2023-02-06 23:14:15+00:00,Udah bukan rahasia umum bang klw orang punya tai onta eh tai lalat di bibir klw gk cerewet ya tukang ngeles alias tukang bohongg,0
757,757,2023-02-06 23:14:11+00:00,Dikiranya orang yg baca langsing iya pdhl ketauan tolol dan koplaknya dia ngatain emaknya sendiri sama kaya yg dia ikutin kekurangan perempuan krn haid dan cerewet pdhl klp perempuan gak haid dia gak lahir,1
758,758,2023-02-06 23:14:11+00:00,Yoi versi lama kan goblok,1
759,759,2023-02-06 23:13:55+00:00,Udh bisa ninggalin yunmin malah gila lg gara todoyuken,1
760,760,2023-02-06 23:13:55+00:00,Jadi diselingkuhi itu bisa dibuat jadi excuse ngehujat ya Baru tau Selingkuh mah ya selingkuh aja Beda case lah gila kali ya orang,0
761,761,2023-02-06 23:13:51+00:00,Pinginnya Anies tdk boleh nyapres selagi ada PS Gila emangnya perjanjian politik berlaku selama hidup Koplak sekali mereka Takut Anies jadi presiden,0
762,762,2023-02-06 23:13:44+00:00,Giliran gue beli cash turunnya bulan anjing lama banget emang pada kontol dealer motor ini,1
763,763,2023-02-06 23:13:33+00:00,Apasi pake anjing segala goblok,1
764,764,2023-02-06 23:13:30+00:00,Dahlah gila aja hukum Indo tuh,0
765,765,2023-02-06 23:13:23+00:00,padahal nonton eeaao di bioskop experiencenya gila sih,0
766,766,2023-02-06 23:13:15+00:00,ya nyebelin bgt udh gila cuy,1
767,767,2023-02-06 23:13:07+00:00,Kalo ngadrun punya latar belakang pendidikan sementereng apapun koq langsung goblok yaa Bacaannya sampah males nyari info valid,0
768,768,2023-02-06 23:13:02+00:00,aku disini ayangie mengirim foto haram,1
769,769,2023-02-06 23:12:57+00:00,iya jadi cowo berat bgt plis skrng aja udah berasa di tuntut untuk menjadi pria sukses yg bisa menghidupi keluarga MANA COWO APA SALAH MULU BANGSAT tapi kalo mau hidup lagi gue lebih milih jadi anak orang kaya turunan,0
770,770,2023-02-06 23:12:52+00:00,bisa gila kalau gini ceritanya,0
771,771,2023-02-06 23:12:52+00:00,BANGSAT MASIH NGAKAK INI,1
772,772,2023-02-06 23:12:34+00:00,Makanya jangan janji dan ngaku buatan indonesia tolol,1
773,773,2023-02-06 23:12:33+00:00,Kebiasaan si goblok asal chaat oraang,1
774,774,2023-02-06 23:12:25+00:00,sajak USUT AJA NGGA USAH BANYAK BACOT JGN NANTI MALAH PANAS TAI AYAM,0
775,775,2023-02-06 23:12:23+00:00,BasherRL heh kontol jan sok pemes lu di rp muka kek memek org tua lu kek monyet agama lu aje agama kontol,1
776,776,2023-02-06 23:12:22+00:00,makanya saya memilih untuk tumru aja daripada falling in love with classmate tai anjing,0
777,777,2023-02-06 23:12:20+00:00,Gila qian kun kenapa kadi lucu bgini,0
778,778,2023-02-06 23:12:07+00:00,ANUAR IBRAHIM KAMU ROMPAK WANG RAKYAT MALAYSIA SUBSIDI BARANGAN PETROL UNTUK RAKYAT LUAR NEGARA PERKERJA ADING DI MALAYSIA BANGSAT PUNYA BANGSAT MENGAKU PERDANA MENTERI MALAYSIA MERUGIKAN NEGARA MALAYSIA,1
779,779,2023-02-06 23:12:05+00:00,Pengen nyalon tpi kelakuan bangsat kek kontol Kalsel,1
780,780,2023-02-06 23:12:02+00:00,akb Selamat pagi,0
781,781,2023-02-06 23:12:02+00:00,Aib Pak Jokowi soal utang Yang mana Jadi infrastructure kok Bukan buat ke pentingan pribadi Tolol kamu,1
782,782,2023-02-06 23:11:52+00:00,ya pagi bajingan,0
783,783,2023-02-06 23:11:48+00:00,asainanami Selamat pagi,0
784,784,2023-02-06 23:11:43+00:00,Saewad makin bego goblog blo on aje ini mui pesawat aje haram pake onta aje goblog,0
785,785,2023-02-06 23:11:42+00:00,ANTA KONTOL BANGSATT EMOSI YA SAMPE SINI,1
786,786,2023-02-06 23:11:35+00:00,keparat brengsek bedebah bajingan,1
787,787,2023-02-06 23:11:33+00:00,ngantuk gila arghh,0
788,788,2023-02-06 23:11:26+00:00,kontol tau gt bgn siang rdU,1
789,789,2023-02-06 23:11:13+00:00,kenapa orang tolol di kasih hp sih,0
790,790,2023-02-06 23:11:12+00:00,stop tolol bisa ga,0
791,791,2023-02-06 23:11:09+00:00,Intinya males solat cari pembenaran dr org yg dicap bajingan tp masih solat tuh kan suka solat tp ga bener Mending gausah aja deh,0
792,792,2023-02-06 23:11:06+00:00,Eh tolol kemaren gak login sama gak daily,0
793,793,2023-02-06 23:11:05+00:00,Nek do damai kowe semelang ra duwe panggung po yat,0
794,794,2023-02-06 23:10:59+00:00,gila ga tau lagu sebagus inii kemana aja hidupmu nder,1
795,795,2023-02-06 23:10:58+00:00,Karena nonton video random di tiktok WKWKWKKW terus kaya apa sih ni orang tolol bgt apa gmna tapi senyam senyum terus diledekin ev sama piby jadi salting aku bahkan ga nonton seriesnya belum ini aku juga nahan kayanya kalo ga nahan nyusruk deh,0
796,796,2023-02-06 23:10:56+00:00,Tolol sih kalo ini,1
797,797,2023-02-06 23:10:22+00:00,menurut ku nih yaa kalau dikasih umpama sholat itu kayak makan dan kelakuan bajingan itu seperi sakit km harus tetep makan kan supaya km cpt sembuh dan ketika km sudah sembuh km juga harus ttep makan kan supaya kamu gak sakit nah intinya jgn ditinggal apapun alasannya ya,0
798,798,2023-02-06 23:10:18+00:00,apaan tolol,1
799,799,2023-02-06 23:10:11+00:00,wartawan senior goblok loe gigin,1
800,800,2023-02-06 23:10:04+00:00,Boko haram leader getat,1
801,801,2023-02-06 23:09:57+00:00,woyy gila cakep bener ni orang,0
802,802,2023-02-06 23:09:54+00:00,Emang dari awal rp campur rp itu tai kuda bgt Msh aja lu pede,0
803,803,2023-02-06 23:09:52+00:00,Hehehehe gila ya hapiele baik banget fMMWwKy,0
804,804,2023-02-06 23:09:51+00:00,bete bgt yaallah grgr reyna tolol ini benci bgt gamau main valo lg bye,0
805,805,2023-02-06 23:09:47+00:00,Sebenernya ada sisi lonte yg pertama emg dia butuh pemasukan buat kebutuhan primer yg kedua butuh pemasukan buat hedon,0
806,806,2023-02-06 23:09:46+00:00,GOBLOK sdo DWh,1
807,807,2023-02-06 23:09:46+00:00,HAHAHHAHAHAHHAA GOBLOK SALAH BAJU,1
808,808,2023-02-06 23:09:44+00:00,Kalo gak tolol ya bukan kadrun bang,0
809,809,2023-02-06 23:09:42+00:00,goblok,1
810,810,2023-02-06 23:09:35+00:00,bangsat,1
811,811,2023-02-06 23:09:34+00:00,Cebong smara Mumpung mereka goblok kt perjuangkan calon kt Walau itu mungkin tiang listrik sekalipun Insyallah pst menang Allahu Akbar,0
812,812,2023-02-06 23:09:31+00:00,Jamet sangean kali lu ya tweetnya bercandaan balutan retweet bahas ny ga ganti lagi tentang begituan mulu si tolol,0
813,813,2023-02-06 23:09:30+00:00,Anda udah ngemut kontol siapa aja hari ini,1
814,814,2023-02-06 23:09:30+00:00,GUE SIH HARAM BANGET KE BANK DAN INTERNET APALAGI BIKIN DOMAIN EMAIL DI INTERNET BS MAMPUS MASUK NERAKA GOBLOG,0
815,815,2023-02-06 23:09:20+00:00,Gila galak bgt komen nya bela city udah kaya bela negara dia wkwkwkw,0
816,816,2023-02-06 23:09:17+00:00,WALUIGII,0
817,817,2023-02-06 23:09:12+00:00,Ooo beda gitu ya ceritanya pantes temenya ga ikut reog wkwk aku kalo sama temen ku dah gila bersama si sampek cosplay jadi reog ponorogo untung pas dirumah ga diluar,0
818,818,2023-02-06 23:09:09+00:00,Gila sara si gercep bgt dah wkwkw jadi hati nih mau pindah usn tau di keep sara waduh,0
819,819,2023-02-06 23:09:07+00:00,Merrka berdua suka pake kata tolol sama tanda seru,0
820,820,2023-02-06 23:09:07+00:00,eh demi allah masih pagi jangan bikin gue emosi ya bajingan,0
821,821,2023-02-06 23:09:01+00:00,Indomie lah gila Maaf buat tim sedap kita gak temenan,0
822,822,2023-02-06 23:08:58+00:00,syukur ini nder gaada sari tai nya aowkwokw,0
823,823,2023-02-06 23:08:54+00:00,kesel bgt gila kali gedor pintu udah kaya rentenir nagih utang lu,1
824,824,2023-02-06 23:08:52+00:00,waras Emang Kadrun goblok,1
825,825,2023-02-06 23:08:44+00:00,INI GILA SII BOOSEOKSOON KECE BGTT,1
826,826,2023-02-06 23:08:42+00:00,Harry lo keren bgt gila,0
827,827,2023-02-06 23:08:41+00:00,Haram,0
828,828,2023-02-06 23:08:26+00:00,emg dia di photoshoot itu cakepnya bukan main KAYAK NI ORG CAKEP BGT BANGSAT,1
829,829,2023-02-06 23:08:22+00:00,Tuh kan au Hoonseung itu kalau gak sedih sunghoon nya bucin tolol alay Tapi gue suka,0
830,830,2023-02-06 23:08:15+00:00,abii tai lu gini doang bawa gender ngentod manusia gini amat biar dipuja puji jadi hero bwt ciwi heran,1
831,831,2023-02-06 23:08:14+00:00,achmadi Ga usah pada sewot lah ni orang kan emang dibayar buat goblok Bener ga drun Murah banget muke lu,1
832,832,2023-02-06 23:08:12+00:00,Maksudmu cebong tolol penyembah mukidi Y,1
833,833,2023-02-06 23:08:10+00:00,goblok hari nyari penyakit heran,1
834,834,2023-02-06 23:07:58+00:00,Politisi goblok gembosi partainya sendiri,1
835,835,2023-02-06 23:07:57+00:00,squishy Gamau ngejudge Terus sisa tweetnya ngejudge Anak tolol,1
836,836,2023-02-06 23:07:57+00:00,halah basi kontol,1
837,837,2023-02-06 23:07:55+00:00,Pacarnya sender boleh juga nolak tp ngapain juga tuh manusia bilang apa kata org rumah bla tai ledig Tinggal blg sorry aku ga biasa beli gituan malu atau blg aku gk biasa Nanti aja pas di rumah km kita pesen grab kan bisa anjir,0
838,838,2023-02-06 23:07:52+00:00,Hidup akan selalu indah meski seberapapun beratnya masalah jika kamu tetap berbuat baik,0
839,839,2023-02-06 23:07:49+00:00,Lagian mau beli pembalut kayak mau beli barang haram aja dah Kalo ada laki yg emang mau bantuin beliin ya biarin aja walopun statusnya cuma pacar Berarti dia mau berbuat baik sih ribet bet lu,0
840,840,2023-02-06 23:07:45+00:00,Tai lu,0
841,841,2023-02-06 23:07:36+00:00,dulu keren si dia skrg emg kek tai ribet asu,1
842,842,2023-02-06 23:07:35+00:00,Demi apapun lu tinggal kasih penjelasan aja si dia cuma khawatir soalnya marak kejadian gila di jaman sekarang wajar lah ortu panik Jangan dibilang kaya gitu spam anjg soalnya itu orang tua lu klo udah mati baru lu nyesel temen gua aja yang ortunya mati pengen di chat kaya lu,0
843,843,2023-02-06 23:07:34+00:00,gue gila,0
844,844,2023-02-06 23:07:22+00:00,watch Anggaran lu triliun tapi gak bisa buat space GOBLOK,1
845,845,2023-02-06 23:07:18+00:00,dimanfaatin aja masih tertarik apakah ini lebih goblok,1
846,846,2023-02-06 23:07:16+00:00,fck lah semuanya aja anime bagus di crunchyroll taii tai,1
847,847,2023-02-06 23:07:07+00:00,Terbaca satu tweet kata earthquake kat Turkiye agenda US mula Turkiye tak bagi Sweden join NATO pastu US lancar serangan nuclear bawah tanah siap ada gambar ada cahaya terang before earthquake jadi lepastu US pura datang bagi bantuan gila betul ke tak wallahualam,0
848,848,2023-02-06 23:07:01+00:00,botol bocah tolol,0
849,849,2023-02-06 23:06:59+00:00,Akan datang bagi manusia suatu zaman dimana orang tidak peduli apakah harta yang diperolehnya halal atau haram HR Bukhari Bangkit Dengan Syariah MHwZ,0
850,850,2023-02-06 23:06:48+00:00,Giliran udah kelar TOTY baru dapet haaland bangsat Pp d,1
851,851,2023-02-06 23:06:44+00:00,Direkomendasiin temen guagahahahaha anjing bangsat,1
852,852,2023-02-06 23:06:31+00:00,Plot Twist Jujur ini jalan ceritanya mencekam gelap banget ditambah si anak butuh caper ke ibunya benar gila udah bikin anak orang mati GILA STRESS,0
853,853,2023-02-06 23:06:25+00:00,tai bgt sih pagi,0
854,854,2023-02-06 23:06:25+00:00,inisial bangsat emang,1
855,855,2023-02-06 23:06:24+00:00,keliatannya sih dia baru nakal an setelat main twitter ya gen z Typing lo aja gada bedanya ama yg lu julidin eh tolol ngaca bego,0
856,856,2023-02-06 23:06:16+00:00,Harga tesnet nya gila gilaan,0
857,857,2023-02-06 23:06:06+00:00,bangke motor gw nginjek bangke tikus tai,0
858,858,2023-02-06 23:06:03+00:00,tinggalin kpoplah gila kali gaakan gw tolak kalo hongjoong ngajak jadian kek ginimah,0
859,859,2023-02-06 23:06:02+00:00,sholat itu kewajiban mau se bajingan apa lu lebih bajingan kalo udah tau itu kewajiban tapi gk lu lakuin dgn embel sholat tapi sifat nya jelek lah lu ninggalin sholat itu lebih bajingan blok,1
860,860,2023-02-06 23:05:59+00:00,sajak Sakit hati gegara gk kebagian bansos Laahh tuna rungu tuna otak kaki cuma sebatas paha tangan dua duanya gagal tumbuh otak dilubang tai Njiirr nasib lo gitu amat Mending bunuh diri aja F FQQ D,0
861,861,2023-02-06 23:05:51+00:00,Semoga NUR NAJAT TAK TERTIDUR DALAM DEWAN EXAM NGANTUK GILA NI,0
862,862,2023-02-06 23:05:47+00:00,kmu tolol kah,1
863,863,2023-02-06 23:05:44+00:00,Kalau diliat yang percaya zodiak malah kayak orang gila,1
864,864,2023-02-06 23:05:32+00:00,Tai lah anjeng,0
865,865,2023-02-06 23:05:31+00:00,Heran sih si gitasav tuh sadar gak sih dia muslimah Dulu kampanye lgbt getol bat sekarang childfree juga kek Wth gitu Lu kalo mau gila simpen sendiri gak usah ajak anjir kesel gua,1
866,866,2023-02-06 23:05:30+00:00,Benar gk menghargai prestasi cemerlng dr pribumi yg sdh terbukti cinta NKRI Cm kaum bangsat sj yg berlaku spt ini,0
867,867,2023-02-06 23:05:30+00:00,D yang bancilona kena bantai kok ga lu masukin cul Decul tolol,1
868,868,2023-02-06 23:05:26+00:00,Justru yg gila itu lo klu lo gk gila pasti lo biasa aja nanggepin cuittan ini tp wajar sich krn g tau lo br keluar dr RS Jiwa,0
869,869,2023-02-06 23:05:14+00:00,Kebayang ga si sky castle klo misal tayangnya akhir ini mksdnya an gt kek booming bgt Pas aja gila semua idol artis pd nntn sampe di upload sg di omongin di live dll,0
870,870,2023-02-06 23:05:11+00:00,people goblok gasih maksudnya,1
871,871,2023-02-06 23:05:07+00:00,Sholt kan kewajiban berperilaku sprti bajingan itu pilihan Lo klo gk bisa baik sama manusia minimal baik sama Allah Lo semaksiat apapun pokokny tetep jaga hubungan lo sama Allah Kesel gini gw taik,0
872,872,2023-02-06 23:05:05+00:00,Udah tau banyak red flagnya masih aja di perjuangin tolol,1
873,873,2023-02-06 23:05:01+00:00,penyakit hati sih ini adminnya lebih gila,1
874,874,2023-02-06 23:04:58+00:00,pejabat paling tolol,1
875,875,2023-02-06 23:04:50+00:00,Bahkan masih ada yang bilang dari dakwaan gak semuanya terbukti Ya ampun padahal pengadilan sendiri udah menyatakan dia dakwaan itu terbukti benar Gila ya fansnya bener stress,0
876,876,2023-02-06 23:04:50+00:00,Haram aja smua min kasus buruk menggeneralisir yang baik bukankah ini tidak bijak Instrumen perbankan saat ini adalah peradaban baru ummat manusia Hampir semua transaksi menggunakan bank kalau bank kau haram kan berapa milyar ummat Islam didunia yang kau haramkan admin,0
877,877,2023-02-06 23:04:49+00:00,Lah tolol,1
878,878,2023-02-06 23:04:44+00:00,TAI LU BANG GELUT KITA,0
879,879,2023-02-06 23:04:41+00:00,GILA WOY ngambil keuntungan hampir jt sick,1
880,880,2023-02-06 23:04:38+00:00,Pola pikirnya udah kena kak ga heran agak tolol wkwkwk,1
881,881,2023-02-06 23:04:38+00:00,gila aku tidur dari sore ampe pagi,0
882,882,2023-02-06 23:04:35+00:00,anaknya tolol sih kebanyakan jajan pake duit haram kali,1
883,883,2023-02-06 23:04:20+00:00,lbh parah dari perlimaan mojolangu,0
884,884,2023-02-06 23:04:18+00:00,Haram,0
885,885,2023-02-06 23:04:07+00:00,Gila banyak yang gatau WTS Gue berasa tua banget jadinya,0
886,886,2023-02-06 23:04:04+00:00,Nadia goblok knp catokan gue ga dibawa dia hari ini anjerr,1
887,887,2023-02-06 23:03:25+00:00,mz yaazz Ok lah harga lauk pauk dia mahal aku tak leh cakap apa la sbb dia dah tulis siap Tp yang aku tak paham sambal belacan air coway pun nak charge Gila ke apa Harga makanan lain dah mahal yang side tu bagi je lah free aduss,0
888,888,2023-02-06 23:03:16+00:00,media kenapa nyalahin rezim tolol dah,0
889,889,2023-02-06 23:03:04+00:00,id Keuangan News Anjing Bangsat,1
890,890,2023-02-06 23:02:58+00:00,njs bgt kelakuannya makin tolol,1
891,891,2023-02-06 23:02:56+00:00,Relationship yg kek kontol,1
892,892,2023-02-06 23:02:53+00:00,Eh gila ini mah dah sinting,0
893,893,2023-02-06 23:02:48+00:00,nder ribet lu tai,1
894,894,2023-02-06 23:02:48+00:00,dh gila aku,0
895,895,2023-02-06 23:02:45+00:00,anjir keknya beneran soon move kerja sih wkwkwk gila cape bener klo masuk jam,0
896,896,2023-02-06 23:02:36+00:00,Apapun perlakuan atau sifat orang itu mau dia bajingan atau apalah sholat itu tetep kewajiban karena itu urusannya udah sama Allah Sebagai manusia gak berhak atau judge masalah ibadah org lain karena itu jauh dari kapasitas kita,0
897,897,2023-02-06 23:02:35+00:00,ghost paper yg curry lontong pedes gila,0
898,898,2023-02-06 23:02:33+00:00,gila aku lagi terjeongin jeongin,0
